Name,Name ASCII,Country code,Country name,Continent,Official,Gender,Unisex,Country Rank,Frequency,is_noise,is_mainstream_local,is_embedded_panregional,is_local_form_quality_ok,is_male_local,is_foreign_anchor,foreign_anchor_region,is_diaspora_likely,confidence,final_status,indicator_notes,OriginalName,NameCleaned,NameLatin
Dieter,dieter,DE,Germany,Europe,y,m,n,85,896,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dieter,Dieter,Dieter
Niklas,niklas,DE,Germany,Europe,y,m,n,86,871,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Niklas,Niklas,Niklas
Roland,roland,DE,Germany,Europe,y,m,n,87,866,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Roland,Roland,Roland
Mathias,mathias,DE,Germany,Europe,y,m,n,88,839,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mathias,Mathias,Mathias
Ingo,ingo,DE,Germany,Europe,y,m,n,89,835,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ingo,Ingo,Ingo
Robin,robin,DE,Germany,Europe,y,m,n,90,816,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Robin,Robin,Robin
Ben,ben,DE,Germany,Europe,y,m,n,91,815,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Ben,Ben,Ben
Georg,georg,DE,Germany,Europe,y,m,n,92,790,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Georg,Georg,Georg
John,john,DE,Germany,Europe,y,m,n,93,789,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,John,John,John
Leon,leon,DE,Germany,Europe,y,m,n,94,788,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Leon,Leon,Leon
Olaf,olaf,DE,Germany,Europe,y,m,n,95,787,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Olaf,Olaf,Olaf
Maik,maik,DE,Germany,Europe,y,m,n,96,784,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Maik,Maik,Maik
Ulrich,ulrich,DE,Germany,Europe,y,m,n,97,782,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ulrich,Ulrich,Ulrich
Jochen,jochen,DE,Germany,Europe,y,m,n,98,762,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jochen,Jochen,Jochen
Karsten,karsten,DE,Germany,Europe,y,m,n,99,749,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Karsten,Karsten,Karsten
Eric,eric,DE,Germany,Europe,y,m,n,100,749,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Eric,Eric,Eric
Norbert,norbert,DE,Germany,Europe,y,m,n,101,747,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Norbert,Norbert,Norbert
Harald,harald,DE,Germany,Europe,y,m,n,102,738,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Harald,Harald,Harald
Marvin,marvin,DE,Germany,Europe,y,m,n,103,712,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Marvin,Marvin,Marvin
Werner,werner,DE,Germany,Europe,y,m,n,104,710,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Werner,Werner,Werner
Richard,richard,DE,Germany,Europe,y,m,n,105,656,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Richard,Richard,Richard
Adrian,adrian,DE,Germany,Europe,y,m,n,106,655,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Adrian,Adrian,Adrian
Bastian,bastian,DE,Germany,Europe,y,m,n,107,653,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Bastian,Bastian,Bastian
Luca,luca,DE,Germany,Europe,y,m,n,108,642,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Luca,Luca,Luca
Bernhard,bernhard,DE,Germany,Europe,y,m,n,109,638,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Bernhard,Bernhard,Bernhard
Rolf,rolf,DE,Germany,Europe,y,m,n,110,626,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rolf,Rolf,Rolf
Andy,andy,DE,Germany,Europe,y,m,n,111,620,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Andy,Andy,Andy
Roman,roman,DE,Germany,Europe,y,m,n,112,614,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Roman,Roman,Roman
Hendrik,hendrik,DE,Germany,Europe,y,m,n,113,592,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hendrik,Hendrik,Hendrik
Lucas,lucas,DE,Germany,Europe,y,m,n,114,591,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lucas,Lucas,Lucas
Gerhard,gerhard,DE,Germany,Europe,y,m,n,116,584,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gerhard,Gerhard,Gerhard
Philip,philip,DE,Germany,Europe,y,m,n,118,577,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Philip,Philip,Philip
Jakob,jakob,DE,Germany,Europe,y,m,n,119,551,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jakob,Jakob,Jakob
Steven,steven,DE,Germany,Europe,y,m,n,120,549,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Steven,Steven,Steven
Henning,henning,DE,Germany,Europe,y,m,n,121,541,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Henning,Henning,Henning
Günter,gunter,DE,Germany,Europe,y,m,n,122,540,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Günter,Günter,Günter
Denis,denis,DE,Germany,Europe,y,m,n,123,540,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Denis,Denis,Denis
Erik,erik,DE,Germany,Europe,y,m,n,124,538,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Erik,Erik,Erik
Nick,nick,DE,Germany,Europe,y,m,n,125,535,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Nick,Nick,Nick
Jonathan,jonathan,DE,Germany,Europe,y,m,n,126,529,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Jonathan,Jonathan,Jonathan
Ronny,ronny,DE,Germany,Europe,n,m,n,127,513,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Ronny,Ronny,Ronny
Guido,guido,DE,Germany,Europe,y,m,n,128,513,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,romance,FALSE,medium,international_core,foreign_anchor:romance;close_neighbor_embedded,Guido,Guido,Guido
Karl,karl,DE,Germany,Europe,y,m,n,129,508,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Karl,Karl,Karl
Helmut,helmut,DE,Germany,Europe,y,m,n,130,494,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Helmut,Helmut,Helmut
Udo,udo,DE,Germany,Europe,y,m,n,131,492,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Udo,Udo,Udo
Franz,franz,DE,Germany,Europe,y,m,n,132,491,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Franz,Franz,Franz
Horst,horst,DE,Germany,Europe,y,m,n,133,475,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Horst,Horst,Horst
Joerg,joerg,DE,Germany,Europe,n,m,n,134,473,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Joerg,Joerg,Joerg
Benedikt,benedikt,DE,Germany,Europe,y,m,n,135,473,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Benedikt,Benedikt,Benedikt
Ralph,ralph,DE,Germany,Europe,y,m,n,137,467,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ralph,Ralph,Ralph
Achim,achim,DE,Germany,Europe,y,m,n,138,462,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Achim,Achim,Achim
Lutz,lutz,DE,Germany,Europe,y,m,n,139,460,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lutz,Lutz,Lutz
Hannes,hannes,DE,Germany,Europe,y,m,n,141,456,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hannes,Hannes,Hannes
Armin,armin,DE,Germany,Europe,y,m,n,143,454,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Armin,Armin,Armin
Mirko,mirko,DE,Germany,Europe,y,m,n,144,448,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Mirko,Mirko,Mirko
Gerd,gerd,DE,Germany,Europe,y,m,n,145,446,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gerd,Gerd,Gerd
Malte,malte,DE,Germany,Europe,y,m,n,146,445,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Malte,Malte,Malte
Nicolas,nicolas,DE,Germany,Europe,y,m,n,147,443,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Nicolas,Nicolas,Nicolas
Steve,steve,DE,Germany,Europe,y,m,n,149,438,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Steve,Steve,Steve
Anton,anton,DE,Germany,Europe,y,m,n,150,438,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Anton,Anton,Anton
Walter,walter,DE,Germany,Europe,y,m,n,151,434,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Walter,Walter,Walter
Arne,arne,DE,Germany,Europe,y,m,n,152,433,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Arne,Arne,Arne
Juergen,juergen,DE,Germany,Europe,n,m,n,153,430,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Juergen,Juergen,Juergen
Reinhard,reinhard,DE,Germany,Europe,y,m,n,155,424,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Reinhard,Reinhard,Reinhard
Heinz,heinz,DE,Germany,Europe,y,m,n,156,424,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Heinz,Heinz,Heinz
Detlef,detlef,DE,Germany,Europe,y,m,n,157,412,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Detlef,Detlef,Detlef
Danny,danny,DE,Germany,Europe,y,m,n,158,405,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Danny,Danny,Danny
Adam,adam,DE,Germany,Europe,y,m,n,159,404,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Adam,Adam,Adam
Dietmar,dietmar,DE,Germany,Europe,y,m,n,160,396,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dietmar,Dietmar,Dietmar
James,james,DE,Germany,Europe,y,m,n,161,395,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,James,James,James
Vincent,vincent,DE,Germany,Europe,y,m,n,162,390,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Vincent,Vincent,Vincent
Josef,josef,DE,Germany,Europe,y,m,n,163,390,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Josef,Josef,Josef
Marko,marko,DE,Germany,Europe,y,m,n,164,378,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Marko,Marko,Marko
Ivan,ivan,DE,Germany,Europe,y,m,n,165,374,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Ivan,Ivan,Ivan
Leo,leo,DE,Germany,Europe,y,m,n,166,369,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Leo,Leo,Leo
Raphael,raphael,DE,Germany,Europe,y,m,n,167,366,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Raphael,Raphael,Raphael
Enrico,enrico,DE,Germany,Europe,y,m,n,168,365,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Enrico,Enrico,Enrico
Gregor,gregor,DE,Germany,Europe,y,m,n,169,361,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gregor,Gregor,Gregor
Till,till,DE,Germany,Europe,y,m,n,170,360,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Till,Till,Till
Herbert,herbert,DE,Germany,Europe,y,m,n,171,354,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Herbert,Herbert,Herbert
Claus,claus,DE,Germany,Europe,y,m,n,174,344,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Claus,Claus,Claus
Clemens,clemens,DE,Germany,Europe,y,m,n,176,341,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Clemens,Clemens,Clemens
Michel,michel,DE,Germany,Europe,y,m,n,178,335,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Michel,Michel,Michel
Maurice,maurice,DE,Germany,Europe,y,m,n,179,332,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Maurice,Maurice,Maurice
Dominic,dominic,DE,Germany,Europe,y,m,n,182,323,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Dominic,Dominic,Dominic
Johann,johann,DE,Germany,Europe,y,m,n,183,318,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Johann,Johann,Johann
Kay,kay,DE,Germany,Europe,y,m,y,188,310,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Kay,Kay,Kay
Hartmut,hartmut,DE,Germany,Europe,y,m,n,189,310,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hartmut,Hartmut,Hartmut
Michał,michal,DE,Germany,Europe,y,m,n,191,307,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Michał,Michał,Michał
Michal,michal,DE,Germany,Europe,y,m,n,192,307,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Michal,Michal,Michal
Frederik,frederik,DE,Germany,Europe,y,m,n,194,304,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Frederik,Frederik,Frederik
Lothar,lothar,DE,Germany,Europe,y,m,n,195,303,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Lothar,Lothar,Lothar
Hermann,hermann,DE,Germany,Europe,y,m,n,196,303,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Hermann,Hermann,Hermann
Rüdiger,rudiger,DE,Germany,Europe,y,m,n,197,302,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rüdiger,Rüdiger,Rüdiger
Sam,sam,DE,Germany,Europe,y,m,n,198,300,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Sam,Sam,Sam
Henrik,henrik,DE,Germany,Europe,y,m,n,199,290,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Henrik,Henrik,Henrik
Phil,phil,DE,Germany,Europe,y,m,n,200,287,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,anglo,FALSE,medium,international_core,foreign_anchor:anglo;close_neighbor_embedded,Phil,Phil,Phil
Samuel,samuel,DE,Germany,Europe,y,m,n,202,286,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Samuel,Samuel,Samuel
Henry,henry,DE,Germany,Europe,y,m,n,203,285,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Henry,Henry,Henry
Harry,harry,DE,Germany,Europe,y,m,n,204,283,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Harry,Harry,Harry
Gabriel,gabriel,DE,Germany,Europe,y,m,n,205,282,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Gabriel,Gabriel,Gabriel
Uli,uli,DE,Germany,Europe,y,m,n,206,281,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Uli,Uli,Uli
Yannick,yannick,DE,Germany,Europe,y,m,n,208,277,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Yannick,Yannick,Yannick
Norman,norman,DE,Germany,Europe,y,m,n,209,277,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Norman,Norman,Norman
Valentin,valentin,DE,Germany,Europe,y,m,n,210,276,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Valentin,Valentin,Valentin
Jo,jo,DE,Germany,Europe,y,m,y,211,276,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jo,Jo,Jo
Dan,dan,DE,Germany,Europe,y,m,n,212,274,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Dan,Dan,Dan
Pierre,pierre,DE,Germany,Europe,y,m,n,214,271,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Pierre,Pierre,Pierre
Konrad,konrad,DE,Germany,Europe,y,m,n,215,271,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Konrad,Konrad,Konrad
Antonio,antonio,DE,Germany,Europe,y,m,n,216,271,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Antonio,Antonio,Antonio
Albert,albert,DE,Germany,Europe,y,m,n,217,269,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Albert,Albert,Albert
Reiner,reiner,DE,Germany,Europe,y,m,n,218,268,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Reiner,Reiner,Reiner
Lennart,lennart,DE,Germany,Europe,y,m,n,219,268,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Lennart,Lennart,Lennart
Jörn,jorn,DE,Germany,Europe,y,m,n,220,268,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jörn,Jörn,Jörn
Søren,soren,DE,Germany,Europe,y,m,n,221,266,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Søren,Søren,Søren
Sören,soren,DE,Germany,Europe,y,m,n,222,266,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Sören,Sören,Sören
Siegfried,siegfried,DE,Germany,Europe,y,m,n,223,266,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Siegfried,Siegfried,Siegfried
Igor,igor,DE,Germany,Europe,y,m,n,224,266,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Igor,Igor,Igor
Ronald,ronald,DE,Germany,Europe,y,m,n,225,265,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ronald,Ronald,Ronald
Viktor,viktor,DE,Germany,Europe,y,m,n,227,264,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Viktor,Viktor,Viktor
Jannik,jannik,DE,Germany,Europe,y,m,n,228,264,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Jannik,Jannik,Jannik
Tobi,tobi,DE,Germany,Europe,y,m,n,229,263,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Tobi,Tobi,Tobi
Joshua,joshua,DE,Germany,Europe,y,m,n,231,259,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,anglo,FALSE,medium,international_core,foreign_anchor:anglo;close_neighbor_embedded,Joshua,Joshua,Joshua
Gerald,gerald,DE,Germany,Europe,y,m,n,232,256,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gerald,Gerald,Gerald
Ulf,ulf,DE,Germany,Europe,y,m,n,233,255,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,nordic,FALSE,medium,international_core,foreign_anchor:nordic;close_neighbor_embedded,Ulf,Ulf,Ulf
Torben,torben,DE,Germany,Europe,y,m,n,235,254,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Torben,Torben,Torben
Bruno,bruno,DE,Germany,Europe,y,m,n,236,254,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Bruno,Bruno,Bruno
Victor,victor,DE,Germany,Europe,y,m,n,237,251,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Victor,Victor,Victor
Rudolf,rudolf,DE,Germany,Europe,y,m,n,238,251,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rudolf,Rudolf,Rudolf
Günther,gunther,DE,Germany,Europe,y,m,n,239,249,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Günther,Günther,Günther
Karl-Heinz,karl-heinz,DE,Germany,Europe,y,m,n,242,243,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Karl-Heinz,Karl-Heinz,Karl-Heinz
Friedrich,friedrich,DE,Germany,Europe,y,m,n,243,243,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Friedrich,Friedrich,Friedrich
Ole,ole,DE,Germany,Europe,y,m,n,245,239,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ole,Ole,Ole
Artur,artur,DE,Germany,Europe,y,m,n,247,239,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Artur,Artur,Artur
Heinrich,heinrich,DE,Germany,Europe,y,m,n,248,238,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Heinrich,Heinrich,Heinrich
Vladimir,vladimir,DE,Germany,Europe,y,m,n,249,237,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Vladimir,Vladimir,Vladimir
Piotr,piotr,DE,Germany,Europe,y,m,n,250,236,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Piotr,Piotr,Piotr
Ludwig,ludwig,DE,Germany,Europe,y,m,n,251,236,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Ludwig,Ludwig,Ludwig
Alfred,alfred,DE,Germany,Europe,y,m,n,252,236,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Alfred,Alfred,Alfred
Tino,tino,DE,Germany,Europe,y,m,n,253,234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Tino,Tino,Tino
Kurt,kurt,DE,Germany,Europe,y,m,n,254,234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Kurt,Kurt,Kurt
Thilo,thilo,DE,Germany,Europe,y,m,n,255,233,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Thilo,Thilo,Thilo
Tony,tony,DE,Germany,Europe,y,m,n,257,230,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Tony,Tony,Tony
Paweł,pawel,DE,Germany,Europe,y,m,n,259,227,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Paweł,Paweł,Paweł
Pawel,pawel,DE,Germany,Europe,y,m,n,260,227,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Pawel,Pawel,Pawel
Nicola,nicola,DE,Germany,Europe,y,m,y,261,225,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Nicola,Nicola,Nicola
Fritz,fritz,DE,Germany,Europe,y,m,n,263,218,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Fritz,Fritz,Fritz
Fred,fred,DE,Germany,Europe,y,m,n,264,218,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Fred,Fred,Fred
Fabio,fabio,DE,Germany,Europe,y,m,n,265,218,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,panregional,Fabio,Fabio,Fabio
Noah,noah,DE,Germany,Europe,y,m,n,266,217,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Noah,Noah,Noah
Gerrit,gerrit,DE,Germany,Europe,y,m,n,267,217,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Gerrit,Gerrit,Gerrit
Marek,marek,DE,Germany,Europe,y,m,y,269,215,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Marek,Marek,Marek
Finn,finn,DE,Germany,Europe,y,m,n,272,210,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Finn,Finn,Finn
Micha,micha,DE,Germany,Europe,y,m,n,273,208,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Micha,Micha,Micha
Rico,rico,DE,Germany,Europe,y,m,n,274,207,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rico,Rico,Rico
Niels,niels,DE,Germany,Europe,y,m,n,275,207,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Niels,Niels,Niels
Willi,willi,DE,Germany,Europe,y,m,n,278,205,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Willi,Willi,Willi
Louis,louis,DE,Germany,Europe,y,m,n,279,205,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Louis,Louis,Louis
Wilhelm,wilhelm,DE,Germany,Europe,y,m,n,280,203,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Wilhelm,Wilhelm,Wilhelm
Rob,rob,DE,Germany,Europe,y,m,n,281,202,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,high,core,,Rob,Rob,Rob
