Region	Country	VisualBucket	percent	naming pool	Persona	naming split
CONCACAF	Cuba	MesoAmericaMestizo	40	Mexico 0.45, Cuba 0.30, Dominican Republic 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Cuba	SouthAmericaNorth	18	Colombia 0.40, Venezuela 0.30, Dominican Republic 0.20, Ecuador 0.10	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Cuba	AfricaWest	7	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Cuba	EuroIberian	4	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Cuba	Brazil Pardo	1	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Dominican Republic	AfroCaribbean	77	Dominican Republic 0.90, Cuba 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Dominican Republic	SouthAmericaNorth	8	Colombia 0.35, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Dominican Republic	MesoAmericaMestizo	6	Mexico 0.40, Dominican Republic 0.35, Honduras 0.25	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Dominican Republic	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Dominican Republic	EuroIberian	2	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Dominican Republic	Brazil Pardo	1	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Costa Rica	MesoAmericaMestizo	80	Costa Rica 0.82, Nicaragua 0.08, Honduras 0.06, Panama 0.04	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Costa Rica	AfroCaribbean	8	Jamaica 0.35, Dominican Republic 0.35, Cuba 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Costa Rica	MesoAmericaIndigenous	4	Guatemala 0.35, Mexico 0.35, Costa Rica 0.30	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Costa Rica	SouthAmericaNorth	3	Colombia 0.35, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Costa Rica	EuroIberian	3	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Costa Rica	AfricaWest	2	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Trinidad and Tobago	AfroCaribbean	68	Trinidad and Tobago 0.74, Jamaica 0.12, Dominican Republic 0.08, Cuba 0.06	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Trinidad and Tobago	IndiaSouth	10	Tamil 0.15, Telugu 0.15, Kannada 0.11, Malaylam 0.09 , India Gangetic 0.20, Trinidad and Tobago 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Trinidad and Tobago	SouthAmericaNorth	8	Venezuela 0.40, Colombia 0.30, Brazil 0.15, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Trinidad and Tobago	AfricaWest	8	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Trinidad and Tobago	EuroIberian	3	England 0.45, Spain 0.30, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Trinidad and Tobago	MesoAmericaMestizo	3	Mexico 0.35, Honduras 0.35, Trinidad and Tobago 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Haiti	AfroCaribbean	90	Haiti 0.92, Dominican Republic 0.08	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Haiti	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Haiti	SouthAmericaNorth	3	Dominican Republic 0.35, Colombia 0.25, Venezuela 0.20, Ecuador 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Haiti	EuroIberian	1	France 0.60, Spain 0.20, Portugal 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Suriname	AfroCaribbean	48	Suriname .8, Dutch Caribbean .2	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Suriname	SouthAmericaNorth	15	Suriname .4, Dutch Caribbean .3, Trinidad and Tobago 0.3	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Suriname	IndiaGangetic	14	Suriname Hindustani 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Suriname	SEA insular	9	Indonesia Javanese 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Suriname	Brazil Pardo	8	Suriname .7, Dutch Caribbean .3	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Suriname	AfroBrazil	4	Suriname .7, Dutch Caribbean .3	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Suriname	EuroIberian	2	Netherlands 0.50, Portugal 0.25, Spain 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guyana	SouthAmericaNorth	32	Brazil 0.25, Trinidad and Tobago 0.20, Venezuela 0.20, Colombia 0.15, India Gangetic 0.20	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guyana	AfroCaribbean	30	Trinidad and Tobago 0.40, Jamaica 0.30,  Brazil 0.15, England 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guyana	IndiaGangetic	18	India Gangetic 0.45, Tamil 0.1, Telugu 0.1,  Trinidad and Tobago 0.20, Brazil 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guyana	Brazil Pardo	8	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guyana	MesoAmericaMestizo	4	Trinidad and Tobago 0.30, Mexico 0.25, Panama 0.25, Brazil 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guyana	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guyana	EuroIberian	2	England 0.50, Portugal 0.25, Spain 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Curaçao	AfroCaribbean	76	Dutch Caribbean 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Curaçao	SouthAmericaNorth	12	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Trinidad and Tobago 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Curaçao	AfricaWest	5	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Curaçao	MesoAmericaMestizo	3	Panama 0.35, Mexico 0.25, Dominican Republic 0.20, Honduras 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Curaçao	EuroIberian	3	Netherlands 0.50, Spain 0.25, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Curaçao	Brazil Pardo	1	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Aruba	AfroCaribbean	74	Dutch Caribbean 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Aruba	SouthAmericaNorth	12	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Trinidad and Tobago 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Aruba	AfricaWest	5	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Aruba	MesoAmericaMestizo	3	Panama 0.35, Mexico 0.25, Dominican Republic 0.20, Honduras 0.20	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Aruba	EuroIberian	3	Netherlands 0.50, Spain 0.25, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Aruba	Brazil Pardo	3	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guadeloupe	AfroCaribbean	88	French Caribbean 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guadeloupe	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guadeloupe	SouthAmericaNorth	4	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guadeloupe	EuroIberian	2	France 0.60, Spain 0.20, Portugal 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Martinique	AfroCaribbean	90	French Caribbean 1	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Martinique	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Martinique	SouthAmericaNorth	3	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Martinique	EuroIberian	1	France 0.60, Spain 0.20, Portugal 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	French Guiana	SouthAmericaNorth	48	Brazil 0.35, Colombia 0.3, Venezuela 0.20, France 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	French Guiana	AfroCaribbean	24	France 0.25, Haiti 0.20, Dominican Republic 0.20, Trinidad and Tobago 0.20, Jamaica 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	French Guiana	Brazil Pardo	10	Brazil 1.00	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	French Guiana	Andean	8	Colombia 0.35, Ecuador 0.30, Peru 0.20, Bolivia 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	French Guiana	AfricaWest	6	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	French Guiana	EuroIberian	4	France 0.60, Portugal 0.20, Spain 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Barbados	AfroCaribbean	92	Jamaica 0.45, Trinidad and Tobago 0.30, Dominican Republic 0.15, England 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Barbados	AfricaWest	5	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Barbados	SouthAmericaNorth	2	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Barbados	EuroIberian	1	England 0.60, Portugal 0.20, Spain 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Saint Lucia	AfroCaribbean	92	France 0.30, Trinidad and Tobago 0.25, Jamaica 0.20, Dominican Republic 0.15, Haiti 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Saint Lucia	AfricaWest	5	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Saint Lucia	SouthAmericaNorth	2	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Saint Lucia	EuroIberian	1	France 0.50, England 0.30, Spain 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Grenada	AfroCaribbean	92	Trinidad and Tobago 0.5, Jamaica 0.40, England 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Grenada	AfricaWest	5	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Grenada	SouthAmericaNorth	2	Venezuela 0.35, Colombia 0.30, Brazil 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Grenada	EuroIberian	1	England 0.60, Spain 0.20, Portugal 0.20	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Panama	MesoAmericaMestizo	60	Panama 0.68, Costa Rica 0.12, Colombia 0.10, Nicaragua 0.10	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Panama	AfroCaribbean	14	Jamaica 0.35, Dominican Republic 0.35, Cuba 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Panama	SouthAmericaNorth	12	Colombia 0.40, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.10	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Panama	MesoAmericaIndigenous	4	Guatemala 0.35, Mexico 0.35, Panama 0.30	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Panama	EuroIberian	4	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Panama	AfricaWest	3	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Panama	Andean	3	Colombia 0.40, Ecuador 0.30, Peru 0.20, Bolivia 0.10	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guatemala	MesoAmericaMestizo	50	Guatemala 0.68, Mexico 0.18, Honduras 0.08, El Salvador 0.06	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guatemala	MesoAmericaIndigenous	36	Guatemala 0.76, Mexico 0.16, Bolivia 0.08	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Guatemala	SouthAmericaNorth	4	Colombia 0.35, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guatemala	AfroCaribbean	4	Cuba 0.35, Dominican Republic 0.35, Jamaica 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guatemala	Andean	4	Peru 0.35, Ecuador 0.30, Bolivia 0.20, Colombia 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Guatemala	EuroIberian	2	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Honduras	MesoAmericaMestizo	73	Honduras 0.80, El Salvador 0.10, Nicaragua 0.05, Mexico 0.05	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Honduras	MesoAmericaIndigenous	11	Honduras 0.60, Guatemala 0.25, Mexico 0.15	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	Honduras	AfroCaribbean	8	Jamaica 0.35, Dominican Republic 0.35, Cuba 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Honduras	SouthAmericaNorth	3	Colombia 0.35, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Honduras	EuroIberian	3	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Honduras	AfricaWest	2	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	El Salvador	MesoAmericaMestizo	74	El Salvador 0.78, Honduras 0.10, Guatemala 0.07, Mexico 0.05	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	El Salvador	MesoAmericaIndigenous	12	Guatemala 0.35, Mexico 0.35, El Salvador 0.30	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
CONCACAF	El Salvador	AfroCaribbean	6	Jamaica 0.35, Dominican Republic 0.35, Cuba 0.30	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	El Salvador	SouthAmericaNorth	3	Colombia 0.35, Venezuela 0.30, Ecuador 0.20, Dominican Republic 0.15	HERITAGE_BALANCED	HERITAGE_HERITAGE 0.53, NATION_HERITAGE 0.42, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	El Salvador	EuroIberian	3	Spain 0.75, Portugal 0.25	LOCAL_HEAVY	NATION_HERITAGE 0.50, HERITAGE_HERITAGE 0.45, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	El Salvador	AfricaWest	2	NigeriaYoruba 0.15, NigeriaIgbo 0.1, NigeriaDelta 0.1, Ghana 0.25, Senegal 0.20, Ivory Coast 0.20	HERITAGE_HEAVY	HERITAGE_HERITAGE 0.60, NATION_HERITAGE 0.35, NATION_NATION 0.04, HERITAGE_NATION 0.01
CONCACAF	Nicaragua	MesoAmericaMestizo	76	Nicaragua 0.78, Honduras 0.10, Costa Rica 0.07, El Salvador 0.05	FULL_HERITAGE	HERITAGE_HERITAGE 0.95, NATION_HERITAGE 0.03, NATION_NATION 0.02, HERITAGE_NATION 0.00
